Format,OpenLAP Export
Venue,MIS Endurance 2023
Vehicle,FB24
Driver,OpenLap
Device
Comment
Date,05/10/2023
Time,15:16:51
Frequency,50





distance,time,speed_max,elevation,speed,yaw_rate,long_acc,lat_acc,sum_acc,throttle,brake_pres,brake_force,steering,delta,beta,Fz_aero,Fx_aero,Fx_eng,Fx_roll,Fz_mass,Fz_total,wheel_torque,engine_torque,engine_power,engine_speed,gear,fuel_cons,energy_spent_fuel,energy_spent_mech
distance,time,speed_max,elevation,speed,yaw_rate,long_acc,lat_acc,sum_acc,throttle,brake_pres,brake_force,steering,delta,beta,Fz_aero,Fx_aero,Fx_eng,Fx_roll,Fz_mass,Fz_total,wheel_torque,engine_torque,engine_power,engine_speed,gear,fuel_cons,energy_spent_fuel,energy_spent_mech
m,s,m/s,m,m/s,rad/s,m/s/s,m/s/s,m/s/s,ratio,Pa,N,deg,deg,deg,N,N,N,N,N,N,N.m,N.m,W,rpm,,kg,J,J


25.131044,1.080000,31.826965,0.000000,23.518240,-0.004470,5.347566,-0.108175,5.428166,1.000000,0.000000,0.000000,-0.042555,-0.012159,-0.014999,-931.650452,-510.205658,2021.917236,-3.698071,-2766.419922,-3698.070557,410.449219,47.956886,52741.144531,10526.193359,3.000000,0.002312,109143.679688,38200.289062
25.605354,1.100000,31.826965,0.000000,23.625919,-0.060214,5.308972,-1.428997,5.659046,1.000000,0.000000,0.000000,-0.593365,-0.169533,-0.198130,-940.212036,-514.894287,2015.730957,-3.706632,-2766.419922,-3706.632324,409.193420,49.197273,52820.203125,10268.652344,4.000000,0.002376,112165.718750,39258.003906
26.080406,1.120000,31.826965,0.000000,23.733322,-0.098025,5.269581,-2.324716,5.797694,1.000000,0.000000,0.000000,-0.967103,-0.276315,-0.322322,-948.764954,-519.578186,2009.315430,-3.715185,-2766.419922,-3715.185059,407.891022,50.197647,52891.980469,10061.916992,4.000000,0.002440,115188.492188,40315.968750
26.559147,1.140000,31.826965,0.000000,23.839348,-0.046993,5.226240,-1.114470,5.479418,1.000000,0.000000,0.000000,-0.463630,-0.132466,-0.154521,-957.275269,-524.238770,2001.762207,-3.723695,-2766.419922,-3723.695068,406.357727,50.008949,52927.734375,10106.869141,4.000000,0.002505,118214.843750,41375.191406
27.038227,1.160000,31.826965,0.000000,23.945232,0.000000,5.182946,0.000000,5.182946,1.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-965.779968,-528.896179,1994.219360,-3.732200,-2766.419922,-3732.199707,404.826538,49.820515,52963.175781,10151.757812,4.000000,0.002569,121241.476562,42434.519531
27.521280,1.180000,31.826965,0.000000,24.049423,0.000000,5.140207,0.000000,5.140207,1.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-974.219604,-533.518066,1986.797119,-3.740640,-2766.419922,-3740.639648,403.319824,49.635086,52994.953125,10195.931641,4.000000,0.002633,124271.562500,43495.046875
28.004374,1.200000,31.826965,0.000000,24.153601,0.000440,5.097472,0.010723,5.099955,1.000000,0.000000,0.000000,0.004144,0.001184,0.001487,-982.658691,-538.139648,1979.375854,-3.749079,-2766.419922,-3749.078857,401.813293,49.449688,53026.691406,10240.097656,4.000000,0.002697,127301.703125,44555.597656
28.491631,1.220000,31.826965,0.000000,24.255999,0.049472,5.055326,1.205278,5.334343,1.000000,0.000000,0.000000,0.465762,0.133075,0.167112,-991.026489,-542.722168,1972.081543,-3.757447,-2766.419922,-3757.446533,400.332550,49.267456,53054.320312,10283.509766,4.000000,0.002761,130335.046875,45617.265625
28.978888,1.240000,31.826965,0.000000,24.358395,0.098504,5.013179,2.399834,5.568731,1.000000,0.000000,0.000000,0.927380,0.264966,0.332737,-999.394226,-547.304626,1964.787109,-3.765814,-2766.419922,-3765.814209,398.851776,49.085220,53081.941406,10326.921875,4.000000,0.002826,133368.390625,46678.933594
29.470062,1.260000,31.826965,0.000000,24.459118,0.067499,4.971591,1.647363,5.298375,1.000000,0.000000,0.000000,0.633511,0.181003,0.228407,-1007.692383,-551.848999,1957.611816,-3.774112,-2766.419922,-3774.112305,397.395203,48.905968,53106.125000,10369.623047,4.000000,0.002890,136404.390625,47741.531250
